name,rating,vicinity,type,arrondissement,latitude,longitude,user_ratings_total,zip_code
Square Claude Charpentier,4.1,"14 Rue du Mont-Cenis, Paris",park,18e,48.8876206,2.3418092,53,75018
Square Suzanne Buisson,4.4,"7 bis Rue Girardon, Paris",park,18e,48.8881519,2.3372767,356,75018
Square Maurice Kriegel-Valrimont,4.2,"1 Square de Clignancourt, Paris",park,18e,48.8929859,2.3465551,665,75018
Jardin d'enfants de la rue du Simplon,3.5,"33 Rue du Simplon, Paris",park,18e,48.894058,2.3497251,2,75018
Square Sainte-Hélène,3.3,"43 Rue Letort, Paris",park,18e,48.89628389999999,2.3431967,100,75018
Guérison spirituelle,Note non disponible,"17 Rue Esclangon, Paris",park,18e,48.89664080000001,2.343162,Aucune évaluation,75018
Square sauvage Saint Vincent,Note non disponible,"15 Rue Saint-Vincent, Paris",park,18e,48.88834920000001,2.341356900000001,Aucune évaluation,75018
Parc Marcel Bleustein Blanchet dit Parc de la Turlure,4.5,"1 Rue de la Bonne, Paris",park,18e,48.88780380000001,2.3437338,702,75018
Clos Montmartre,4.3,"14 Rue des Saules, Paris",park,18e,48.8883305,2.3402408,7,75018
Roses power,Note non disponible,"165 Rue Marcadet, Paris",park,18e,48.8913835,2.336983599999999,Aucune évaluation,75018
Mount Oenis,5,"20 Rue du Mont-Cenis, Paris",park,18e,48.8876797,2.3416285,1,75018
Urbangardening,Note non disponible,"62 Rue Belliard, Paris",park,18e,48.8975389,2.3435696,Aucune évaluation,75018
Petite ceinture du 18ème,Note non disponible,"47-55 Rue Belliard, Paris",park,18e,48.8976678,2.3451744,Aucune évaluation,75018
Henri Sauvage Park,4,"44 Rue Boinod, Paris",park,18e,48.8940326,2.352248700000001,100,75018
Square Raymond Souplex,3.6,"200 Rue Marcadet, Paris",park,18e,48.8918609,2.3353364,33,75018
Promenade Dora Bruder,4.5,"125-109 Rue Belliard, Paris",park,18e,48.8967018,2.337464,4,75018
Square 122 rue des Poissonniers,Note non disponible,"122 Rue des Poissonniers, Paris",park,18e,48.89509299999999,2.353212699999999,Aucune évaluation,75018
Jeanne Vialle Garden,3.7,"122 Rue des Poissonniers, Paris",park,18e,48.89498400000001,2.353670600000001,133,75018
Cadenas d'amour grillage,5,"Montmartre, Paris",park,18e,48.8867148,2.3388895,1,75018
Parc Jean-Baptiste Clément,4.4,"Place Jean-Baptiste Clément, Paris",park,18e,48.88662480000001,2.3389201,11,75018
Birding France,Note non disponible,"9 Rue Christiani, Paris",park,18e,48.8858318,2.3485182,Aucune évaluation,75018
square de la Moskowa,3.8,"2 Rue de la Moskova, Paris",park,18e,48.8968867,2.3359064,70,75018
Association goutte verte,Note non disponible,"19 Rue Richomme, Paris",park,18e,48.8862456,2.3510518,Aucune évaluation,75018
Square Marcel Sembat,3.8,"2 Rue Marcel Sembat, Paris",park,18e,48.89886930000001,2.338324,126,75018
Jardin de la rue Ginette Neveu,3.1,"21 Rue Ginette Neveu, Paris",park,18e,48.9000484,2.3453128,19,75018
Jardin Louise Weber dite La Goulue,4.1,"14 Rue Burq, Paris",park,18e,48.8863887,2.336989600000001,101,75018
Le jardin des Traverses (Tiers lieu / Fabrique de territoire),4.8,"Rue des Poissonniers, Paris",park,18e,48.89812569999999,2.352623,13,75018
René Binet Garden,4.2,"52 Rue René Binet, Paris",park,18e,48.89959919999999,2.3383639,83,75018
l'Univert Garden,5,"35 Rue Polonceau, Paris",park,18e,48.8858247,2.3520797,10,75018
Petite ceinture du 18ème,5,"79 Rue Leibniz, Paris",park,18e,48.8959492,2.3313489,2,75018
Ecobox,4.6,"Impasse de la Chapelle, Paris",park,18e,48.8929937,2.3585311,19,75018
Square du 21 Avril 1944,4.6,"Rue Pierre Mauroy, Paris",park,18e,48.8969581,2.3573103,7,75018
Square Saint-Bernard - Saïd Bouziri,Note non disponible,"16 Rue Affre, Paris",park,18e,48.886059,2.355783,Aucune évaluation,75018
Jardin de l'impasse de la Chapelle,Note non disponible,"1 Impasse de la Chapelle, Paris",park,18e,48.8925875,2.3593531,Aucune évaluation,75018
Le Supercoin,4.6,"17 Rue Boinod, Paris",restaurant,18e,48.8930915,2.3505518,438,75018
Bistrot La Renaissance,4.4,"112 Rue Championnet, Paris",restaurant,18e,48.8958439,2.3397433,935,75018
Chez Ma Cousine,3.5,"12 Rue Norvins, Paris",restaurant,18e,48.8869056,2.3404557,982,75018
La Cave Café,4.1,"134 Rue Marcadet, Paris",restaurant,18e,48.891273,2.339497,641,75018
La Bonne Franquette,4.3,"18 Rue Saint-Rustique, Paris",restaurant,18e,48.88716160000001,2.3398183,1766,75018
Le Refuge des Fondus,4.2,"17 Rue des Trois Frères, Paris",restaurant,18e,48.8844679,2.341091,1351,75018
Le Café Qui Parle,4.1,"24 Rue Caulaincourt, Paris",restaurant,18e,48.8875,2.3336111,645,75018
Corcoran's,4.1,"9-11 Rue Foyatier, Paris",restaurant,18e,48.8855113,2.3422314,1610,75018
Pizza Hut,3.8,"101 Rue Ordener, Paris",restaurant,18e,48.892056,2.3458794,528,75018
La Crémaillère 1900,4.4,"15 Place du Tertre, Paris",restaurant,18e,48.8865547,2.3402791,5080,75018
Francis Labutte,4.2,"122 Rue Caulaincourt, Paris",restaurant,18e,48.88964599999999,2.3426735,1208,75018
La Mère Catherine(Macaroon),3.8,"6 Place du Tertre, Paris",restaurant,18e,48.88676280000001,2.3408158,2117,75018
Restaurant flunch Paris Caulaincourt,3.6,"1-3 Rue Caulaincourt, Paris",restaurant,18e,48.8851323,2.3298425,2532,75018
Le Sourire de Saïgon,4.4,"54 Rue du Mont-Cenis, Paris",restaurant,18e,48.8905556,2.3436111,448,75018
Le Coq & Fils - the Poultry House,4.5,"98 Rue Lepic, Paris",restaurant,18e,48.8871994,2.337184399999999,1351,75018
Le Grenier à Pain Abbesses Bodian,4.4,"38 Rue des Abbesses, Paris",restaurant,18e,48.885322,2.3367393,1252,75018
Au Rendez-Vous des Amis,4,"23 Rue Gabrielle, Paris",restaurant,18e,48.8857341,2.340603900000001,630,75018
Le Poulbot,4.6,"3 Rue Poulbot, Paris",restaurant,18e,48.886861,2.3398629,3503,75018
Sens Uniques,4.2,"44 Rue Damrémont, Paris",restaurant,18e,48.8897668,2.3340083,708,75018
Au Soleil de la Butte,3.6,"32 Rue Muller, Paris",restaurant,18e,48.88652939999999,2.345301,1308,75018
Corcoran's Irish Pub,4,"110 Boulevard de Clichy, Paris",restaurant,18e,48.8844784,2.330885,1773,75018
Marcel Villa Léandre 75018,4.1,"1 Villa Léandre, Paris",restaurant,18e,48.8883781,2.3353834,776,75018
La Casquette,4.8,"78 Rue Labat, Paris",restaurant,18e,48.88869159999999,2.3450549,273,75018
McDonald's,3.2,"6 Rue de la Chapelle, Paris",restaurant,18e,48.89061269999999,2.360307999999999,1349,75018
Bar-Brasserie LE REINITAS,3.7,"18 rue du Poteau, Place Charles Bernard, Paris",restaurant,18e,48.8935437,2.3427375,154,75018
Au Cadet de Gascogne,3.6,"4 Place du Tertre, Paris",restaurant,18e,48.8867418,2.3409465,1382,75018
L'Escale,4.5,"34 Rue de Clignancourt, Paris",restaurant,18e,48.88604,2.347580199999999,658,75018
Le Bon Bock,4.3,"2 Rue Dancourt, Paris",restaurant,18e,48.8828313,2.341994,1280,75018
Le Progrès,4.2,"7 Rue des Trois Frères, Paris",restaurant,18e,48.88393139999999,2.341383699999999,1585,75018
Le Consulat,4.1,"18 Rue Norvins, Paris",restaurant,18e,48.887061,2.3398145,1358,75018
"Le Pantruche, bistrot gourmand",4.6,"3 Rue Victor Massé, Paris",restaurant,18e,48.88049230000001,2.3396386,801,75018
Restaurant Indienne Au Palais de l'Himalaya,4.3,"2 Rue Briquet, Paris",restaurant,18e,48.8835075,2.3442922,374,75018
Café Pepone,4.7,"10 Boulevard de Clichy, Paris",restaurant,18e,48.882397,2.3386426,3,75018
L'Étoile de Montmartre,4.1,"26 Rue Duhesme, Paris",restaurant,18e,48.8910675,2.3394708,641,75018
Au Clairon des Chasseurs,2.2,"3 Place du Tertre, Paris",restaurant,18e,48.8865679,2.3411611,2200,75018
Café du Commerce Barbes,4.1,"13 Rue de Clignancourt, Paris",restaurant,18e,48.8847087,2.3470688,741,75018
L'Été en Pente Douce,4.1,"8 Rue Paul Albert, Paris",restaurant,18e,48.8863549,2.3451788,1293,75018
Restaurant Pétrelle,4.7,"34 Rue Petrelle, Paris",restaurant,18e,48.88095260000001,2.346664,264,75018
Le Petit Navire,2.7,"116 Rue des Rosiers, Saint-Ouen-sur-Seine",restaurant,18e,48.9030856,2.340313000000001,104,75018
La Marmite,3.9,"2 Boulevard de Clichy, Paris",restaurant,18e,48.8823082,2.339499099999999,1794,75018
Corso,4.2,"10 Avenue Trudaine, Paris",restaurant,18e,48.88184039999999,2.3452107,1160,75018
L'Etoile Délice d'orient,4.1,"51 Rue Myrha, Paris",restaurant,18e,48.88676220000001,2.3521002,59,75018
Le Bouclard,4.7,"1 Rue Cavallotti, Paris",restaurant,18e,48.88579,2.328661,446,75018
MONOP',2.9,"1-3 Place Pigalle, Paris",restaurant,18e,48.8820939,2.337812,171,75018
LOYO,4.7,"18 Rue Bachelet, Paris",restaurant,18e,48.8888304,2.3448592,276,75018
Au Délice Du Sacré-Cœur,4.5,"52bis Rue de Clignancourt, Paris",restaurant,18e,48.887834,2.3480822,388,75018
Pizza Pollino,4,"64 Rue Ordener, Paris",restaurant,18e,48.89215970000001,2.3471517,101,75018
Ayutthaya,4.6,"5 Rue Houdon, Paris",restaurant,18e,48.88286730000001,2.338175300000001,240,75018
La Fourmi,4.1,"74 Rue des Martyrs, Paris",restaurant,18e,48.882304,2.339754300000001,1457,75018
Au Rendez-Vous de Montmartre,4.6,"15 Rue la Vieuville, Paris",restaurant,18e,48.88474449999999,2.3401546,347,75018
Boggo,4.4,"112 Rue Caulaincourt, Paris",restaurant,18e,48.8895872,2.3413448,109,75018
Paris Pinball Museum,4.6,"141 Rue du Mont-Cenis, Paris",museum,18e,48.8972864,2.3468111,46,75018
Ateliers de Saint Martin,4.7,"8 Rue Labat, Paris",museum,18e,48.890278,2.3508227,16,75018
Boîte à livre,Note non disponible,"10 Rue Emile Blemont, Paris",museum,18e,48.8948526,2.3419588,Aucune évaluation,75018
Jazz Museum,3.9,"68 Rue du Poteau, Paris",museum,18e,48.89553369999999,2.3399485,24,75018
ibis Paris Ornano Montmartre Nord 18ème,3.6,"70 Bis Boulevard Ornano, Paris",playground,18e,48.8966815,2.3457803,864,75018
Le Montclair Montmartre,3.5,"62 Rue Ramey, Paris",playground,18e,48.8915765,2.3449469,1031,75018
Timhotel Montmartre,4.3,"Place Émile Goudeau, 11 Rue Ravignan, Paris",playground,18e,48.885897,2.3376008,908,75018
The Playce Hotel by HappyCulture,4.1,"66 Boulevard Barbès, Paris",playground,18e,48.88861840000001,2.3498299,1087,75018
"Holiday Inn Paris - Montmartre, an IHG Hotel",4.2,"23 Rue Damrémont, Paris",playground,18e,48.8889092,2.333153,488,75018
Le Village Montmartre,4.3,"20 Rue d'Orsel, Paris",playground,18e,48.8839444,2.3443126,679,75018
Best Western Hotel Le Montmartre Saint-Pierre,4,"10 Rue de Clignancourt, Paris",playground,18e,48.8844344,2.3473401,707,75018
ibis Styles Paris Montmartre Nord,3.8,"77 Rue du Ruisseau, Paris",playground,18e,48.8952913,2.3408838,647,75018
Pavillon de Montmartre,3.5,"5 Rue Aristide Bruant, Paris",playground,18e,48.885417,2.335115,325,75018
FM Hotel,2.1,"28 Rue Myrha, Paris",playground,18e,48.8872144,2.354097,209,75018
Pax Hotel,3.1,"5 Rue des Poissonniers, Paris",playground,18e,48.8860791,2.3500441,118,75018
Nouvel Hotel,2.6,"86 Rue Myrha, Paris",playground,18e,48.8865316,2.3489243,170,75018
Hipotel Paris Olympiades Sacré Cœur,2.6,"22 Square de Clignancourt, Paris",playground,18e,48.89368549999999,2.3471323,218,75018
Hipotel Paris Montmartre Gare du Nord,2.5,"19-21 Rue du Roi d'Alger, Paris",playground,18e,48.8952451,2.34784,287,75018
Basilique du Sacré-Cœur de Montmartre,4.7,"35 Rue du Chevalier de la Barre, Paris",playground,18e,48.88670459999999,2.3431043,139401,75018
Môm'Art Hotel Paris,4.6,"42 Rue d'Orsel, Paris",playground,18e,48.8837029,2.3426649,294,75018
Françoise MARTIN TOIT CHEZ MOI,Note non disponible,"45 Rue Damrémont, Paris",playground,18e,48.890198,2.3339747,Aucune évaluation,75018
Aparthotel Adagio Paris Montmartre,4.3,"10 Place Charles Dullin, Paris",playground,18e,48.8834044,2.3428979,843,75018
Terrass Hotel,4.4,"12-14 Rue Joseph de Maistre, Paris",playground,18e,48.8865994,2.332911600000001,728,75018
Le Regent Montmartre,3.9,"37 Boulevard Marguerite de Rochechouart, Paris",playground,18e,48.8827959,2.345061499999999,1280,75018
Place du Tertre,4.5,"Place du Tertre, Paris",playground,18e,48.88650320000001,2.340802199999999,16344,75018
Grand Hotel de Clermont,3.9,"18 Rue Véron, Paris",playground,18e,48.8846075,2.3364503,288,75018
Studios Rimbaud,4.2,"64 Rue du Mont-Cenis, Paris",playground,18e,48.8914317,2.3439403,6,75018
Pax Hotel,2.3,"7 Rue Simart, Paris",playground,18e,48.88994750000001,2.3487772,296,75018
Jacobs inn Hostel,2.5,"122 Boulevard de la Chapelle, Paris",playground,18e,48.8840617,2.3502565,785,75018
Le Logis de Montmartre,4.6,"20 Rue Duhesme, Paris",playground,18e,48.89084520000001,2.338733200000001,12,75018
LCL Banque et assurance,4.5,"63 B Rue Damrémont, Paris",playground,18e,48.89154809999999,2.3346526,206,75018
Town hall of the 18th arrondissement of Paris,4.1,"1 Place Jules Joffrin, Paris",playground,18e,48.8922784,2.3444606,733,75018
MONOPRIX,3.4,"5 Rue Letort, Paris",playground,18e,48.89388599999999,2.342027,936,75018
Appartement A Deux Pas de Montmartre,4.3,"18 Boulevard Ornano, Paris",playground,18e,48.8927557,2.3490963,3,75018
Crédit Mutuel,4.6,"154 B Rue Ordener, Paris",playground,18e,48.8937186,2.3366469,166,75018
Romantic Montmartre,4.9,"13 Rue Muller, Paris",playground,18e,48.8863691,2.346042,83,75018
La Villette,4.4,"211 Avenue Jean Jaurès, Paris",park,19e,48.8938489,2.39026,65650,75019
Parc des Buttes-Chaumont,4.6,Paris,park,19e,48.8809496,2.3827609,25674,75019
KFrance,4.3,"90 Avenue de Flandre, Paris",park,19e,48.8900014,2.3766786,4,75019
Square Petit,4.1,"25-31 Rue Petit, Paris",park,19e,48.885071,2.3820362,14,75019
Jardins Passagers,4.7,"Quai de la Garonne, Paris",park,19e,48.89118730000001,2.3882272,66,75019
Îlot Riquet Garden,3.5,"2 Rue du Docteur Lamaze, Paris",park,19e,48.8897819,2.3739058,11,75019
Miroirs Garden,3.8,"Galerie de la Villette, Paris",park,19e,48.8910087,2.3893658,17,75019
La Petite Halle,3.7,"Attenant à la Grande Halle de la Villette, 211 Avenue Jean Jaurès, Paris",park,19e,48.89051699999999,2.390599,987,75019
Square Dampierre-Rouvet,4.3,"10 Rue Rouvet, Paris",park,19e,48.89396479999999,2.3843078,14,75019
Little Belt,4.4,"177 Avenue de Flandre, Paris",park,19e,48.8947694,2.3820743,49,75019
Jardins d'Eole,3.7,"56 Rue d'Aubervilliers, 20 Rue du Département, Paris",park,19e,48.88771440000001,2.3663713,2460,75019
Prairie du Triangle,4.5,Paris,park,19e,48.8916372,2.391988,142,75019
Treille Garden,4.5,Paris,park,19e,48.89291790000001,2.3907213,15,75019
Parc Compans,2.5,"35 Rue Compans, Paris",park,19e,48.87793629999999,2.3926119,2,75019
Jardin Curial,3.7,"90A Rue Curial, Paris",park,19e,48.8957485,2.3767399,49,75019
Bambous Garden,4.4,Paris,park,19e,48.89252200000001,2.3919591,33,75019
Prairie du Cercle Nord,4.3,"Galerie de l'Ourcq, Paris",park,19e,48.8939925,2.3897698,97,75019
Prairie du Cercle Sud,4.4,"Galerie de l'Ourcq, Paris",park,19e,48.8934869,2.3910053,415,75019
Jardin des voltiges,4.7,"Allée du Cercle, Paris",park,19e,48.8937381,2.3922377,86,75019
Ombres Garden,4.3,Paris,park,19e,48.8931128,2.3933887,3,75019
Jardin partagé d'Augustin,3.5,"6 Rue Augustin Thierry, Paris",park,19e,48.876237,2.394356999999999,4,75019
Square Marcel-Mouloudji,4,"10 Rue Pierre Reverdy, Paris",park,19e,48.8854139,2.3771593,42,75019
Terrain de sport REVERDY,Note non disponible,"7 Villa Rémi Belleau, Paris",park,19e,48.88521799999999,2.3770407,Aucune évaluation,75019
square du quai de la Loire,4.1,"29 Quai de la Loire, Paris",park,19e,48.8864901,2.3767731,26,75019
Square Édith Girard,Note non disponible,"31 Quai de la Loire, Paris",park,19e,48.886119,2.376152,Aucune évaluation,75019
Square du quai de la Loire,Note non disponible,"31 Quai de la Loire, Paris",park,19e,48.886119,2.376152,Aucune évaluation,75019
square du quai de la Seine,3.4,"53 Quai de la Seine, Paris",park,19e,48.8867924,2.375024,5,75019
Tables d'échecs,5,"34 Quai de la Loire, Paris",park,19e,48.8848928,2.3738297,2,75019
Babyfoot,3,"Bassin de la Villette face au, 34 Quai de la Loire, Paris",park,19e,48.88519759999999,2.3737956,2,75019
Petite ceinture,Note non disponible,"134ter Avenue Jean Jaurès, Paris",park,19e,48.8866513,2.3848641,Aucune évaluation,75019
Promenade Jean Vigo,4,"15 Quai de la Loire, Paris",park,19e,48.8848148,2.373369400000001,1,75019
Radeau végétalisé du Canal de l'Ourcq,Note non disponible,"1 Quai de l'Oise, Paris",park,19e,48.88893049999999,2.379829599999999,Aucune évaluation,75019
Square Serge Reggiani,4.1,"Place de Bitche, Paris",park,19e,48.888949,2.379128300000001,394,75019
Promenade Signoret Montand,4.8,"75019 Quai de la Seine, Paris",park,19e,48.8855225,2.3726744,12,75019
Boomforest,Note non disponible,"18 Rue Riquet, Paris",park,19e,48.8883842,2.3744885,Aucune évaluation,75019
La Serre aux légumes,Note non disponible,"57 Avenue de Flandre, Paris",park,19e,48.8872051,2.37291,Aucune évaluation,75019
Square du quai de la Seine,Note non disponible,"16 Quai de la Seine, Paris",park,19e,48.885203,2.3717888,Aucune évaluation,75019
Promenade Jeanne Moreau,4.5,"Quai de la Seine, Paris",park,19e,48.88489999999999,2.3715977,2,75019
Allées Jacques Brel,4,"Avenue de Flandre, Paris",park,19e,48.8895574,2.3756081,2,75019
"Archivélo, Le long du Canal de l'Ourcq (Début itinéraire)",Note non disponible,"Villette, Paris",park,19e,48.8836646,2.3711917,Aucune évaluation,75019
Luc Hoffmann Garden,3.8,"33 Avenue de Flandre, Paris",park,19e,48.8862339,2.3708919,16,75019
La Petite Ceinture du 19ᶱ (accès Thionville),3.3,"30 Rue de Thionville, Paris",park,19e,48.8898227,2.3847155,6,75019
Jardin Bergeyre,4.4,"78 Rue Georges Lardennois, Paris",park,19e,48.877133,2.3754508,460,75019
Vigne de la butte Bergeyre,Note non disponible,"41 Avenue Secrétan, Paris",park,19e,48.8771915,2.3751796,Aucune évaluation,75019
Parc canin,Note non disponible,"56 Rue d'Aubervilliers, Paris",park,19e,48.8873719,2.367324200000001,Aucune évaluation,75019
square du Petit Bois,4,"73 Allée Darius Milhaud, Paris",park,19e,48.8856715,2.3927259,28,75019
Парк Деоль,Note non disponible,"25 Rue d'Aubervilliers, Paris",park,19e,48.8860397,2.365869999999999,Aucune évaluation,75019
Caniparc Éole,4,"20 Rue du Département, Paris",park,19e,48.8889288,2.367088,28,75019
partagé Stalingrad Garden,Note non disponible,"240 Boulevard de la Villette, Paris",park,19e,48.8845288,2.3655934,Aucune évaluation,75019
Coulée verte,4,"Allée Arthur Honegger, Paris",park,19e,48.88777799999999,2.3944026,1,75019
Hérold Garden,4.1,"11 Rue Francis Ponge, Paris",park,19e,48.88251,2.3949056,48,75019
Wuchinger,Note non disponible,"Rue de Toulouse, Paris",park,19e,48.885431,2.3953575,Aucune évaluation,75019
Jardin du Ver Têtu,4.3,"22 Rue Bernard Tétu, Paris",park,19e,48.8952609,2.3774654,23,75019
Jardin de la rue Rébeval,3.9,"13-15 Rue Rebeval, Paris",park,19e,48.87427220000001,2.3771086,52,75019
Oser inventer lavenir,Note non disponible,"2 Place Henri-Fiszbin, Paris",park,19e,48.8740699,2.377025,Aucune évaluation,75019
Parc de la Butte-du-Chapeau-Rouge,4.3,"5 Avenue Debidour, Paris",park,19e,48.8818522,2.3989611,1837,75019
Rosa Bonheur Buttes Chaumont,4.2,"2 Avenue de la Cascade, Paris",restaurant,19e,48.879936,2.386241,2935,75019
Le Pavillon Du Lac,4.1,"Rue Manin, Paris",restaurant,19e,48.88077149999999,2.3809624,1365,75019
Le Baratin,4.3,"3 Rue Jouye-Rouve, Paris",restaurant,19e,48.8730712,2.382835099999999,635,75019
L'Atlantide,4.5,"07 Avenue de Laumière, Paris",restaurant,19e,48.8830308,2.3809725,717,75019
Nakagawa,4.2,"9 Rue Lassus, Paris",restaurant,19e,48.8755219,2.3889551,251,75019
Le Bastringue,4.4,"67 Quai de la Seine, Paris",restaurant,19e,48.887985,2.3769736,1889,75019
TotalEnergies,3.5,"152-162 Boulevard de la Villette, Paris",restaurant,19e,48.8801688,2.3707234,543,75019
Pizzeria Bella Italia,3.6,"40 Rue Louis Blanc, Paris",restaurant,19e,48.88162889999999,2.364460299999999,57,75019
Délices Wok,3.7,"192 Avenue Jean Jaurès, Paris",restaurant,19e,48.888125,2.3914164,1010,75019
LE MÉTRO,3.9,"92 Rue de Belleville, Paris",restaurant,19e,48.87384850000001,2.385282300000001,391,75019
Franprix,3.3,"106 Rue Petit, Paris",restaurant,19e,48.8861453,2.3916051,405,75019
Le Bariolé,4.3,"103 Rue de Belleville, Paris",restaurant,19e,48.8745918,2.38626,818,75019
La bulle | Le zinc,4.2,"48 Rue Louis Blanc, Paris",restaurant,19e,48.8821144,2.363621,311,75019
Dixième Degré,4.5,"19 Rue Sainte-Marthe, Paris",restaurant,19e,48.8739821,2.3718075,260,75019
Le taulier,4.1,"6 Avenue Jean Jaurès, Paris",restaurant,19e,48.8827928,2.3708395,245,75019
China Town Belleville,3.7,"27 Rue du Buisson Saint-Louis, Paris",restaurant,19e,48.8732404,2.3745723,841,75019
